sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
BS-WH16032-P0-XL	X000QNCSUT	B072M73QYB	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	5	5	0	0	5	1124.81	0	0	0
BS-WH16032-R0-L	X000Q2UTF1	B072M73MHY	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	0	0	0	0	0	1839.94	0	0	0
BS-WH16032-R0-M	X000Q31Y13	B072Q5425V	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	2	2	0	0	2	1839.94	0	0	0
BS-WH16032-R0-S	X000Q31YDB	B072JM6PWD	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	10	9	0	1	10	1612.81	0	0	0
BS-WH16032-R0-XL	X000Q2UTLZ	B072Q5D925	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia para Mujer	New	29.99	No		Yes	2	2	0	0	2	1124.81	0	0	0
BS-WH16032-ZL-L	X000Q29KG5	B072Q4MVDF	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	1	0	0	1	1	1124.81	0	0	0
BS-WH16032-ZL-M	X000Q32205	B071JDRS8D	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	0	0	0	0	0	1634.28	0	0	0
BS-WH16032-ZL-S	X000Q29KDN	B072Q2CBC4	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	2	0	0	2	2	1235.42	0	0	0
BS-WH16032-ZL-XL	X000Q29KH9	B072Q4P69J	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	29.99	No		Yes	0	0	0	0	0	1839.94	0	0	0
BS-WH17008-G0-L	X000PIVXI3	B06ZZCL2GK	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17008-G0-M	X000PJY3ED	B071RCX72R	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17008-G0-S	X000PIVXID	B06ZYS6KG6	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17008-K0-L	X000PISR55	B06ZY72DPP	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17008-K0-M	X000PIVXEH	B06ZZXLW51	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17008-K0-XL	X000PJY3HF	B071CL6WHS	Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer	New	30.00	No		Yes	0	0	0	0	0	2457.08	0	0	0
BS-WH17011-B0-S	X000QBJEBR	B072KQ97K6	Summer Mae Bañador de Dos Pieza Bikini Set Clásico Push up para Mujer	New	25.99	No		Yes	0	0	0	0	0	3210.39	0	0	0
BS-WH17011-R0-M	X000QBDRT7	B0721XM4T8	Summer Mae Bañador de Dos Pieza Bikini Set Clásico Push up para Mujer	New	25.99	No		Yes	0	0	0	0	0	3210.39	0	0	0
BS-WH17015-B0-L	X000Q1JYHV	B072R5SZPS	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	7	7	0	0	7	1034.84	0	0	0
BS-WH17015-B0-M	X000Q1K2F9	B071XCJWF6	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	4	4	0	0	4	1034.84	0	0	0
BS-WH17015-B0-XL	X000Q0JA35	B071GTK6BT	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	11	11	0	0	21	1274.59	10	0	0
BS-WH17015-B0-XXL	X000Q1JPP7	B071KFHNV3	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	10	10	0	0	10	1034.84	0	0	0
BS-WH17015-B0-XXXL	X000Q0HQBX	B071GTJV35	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	2143.1	0	0	0
BS-WH17015-C0-L	X000Q1JY7B	B071GTKCRH	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	2	0	0	2	2	1034.84	0	0	0
BS-WH17015-C0-M	X000Q0092V	B071GTKCRD	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	5	4	0	1	5	1034.84	0	0	0
BS-WH17015-C0-XL	X000Q2I3CH	B072KN3ZWC	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	1034.84	0	0	0
BS-WH17015-C0-XXL	X000Q1JYHB	B071GTJNGZ	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	5	0	0	5	5	1034.84	0	0	0
BS-WH17015-C0-XXXL	X000Q1JIDB	B072R4R3Y1	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	5	0	1	4	5	1034.84	0	0	0
BS-WH17015-K0-L	X000Q1JID1	B072R4R3XN	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	2	2	0	0	2	1034.84	0	0	0
BS-WH17015-K0-M	X000Q0JA3F	B071GTJSMZ	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	1	1	0	0	1	1034.84	0	0	0
BS-WH17015-K0-XL	X000Q1JPPH	B072N7VSCP	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	1034.84	0	0	0
BS-WH17015-K0-XXL	X000Q0HQCH	B0721SPNV9	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	2	0	1	1	2	1034.84	0	0	0
BS-WH17015-K0-XXXL	X000Q1JY7L	B072KN3HV7	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	1034.84	0	0	0
BS-WH17015-P0-L	X000Q0JA3Z	B071GTJMG9	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	8	8	0	0	8	1034.84	0	0	0
BS-WH17015-P0-M	X000Q1JIDL	B071KFGNBJ	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	11	11	0	0	11	1034.84	0	0	0
BS-WH17015-P0-XL	X000Q0JHU1	B071GTK9BS	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	5	5	0	0	5	1034.84	0	0	0
BS-WH17015-P0-XXL	X000Q1JPPR	B0721SP6HC	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	3	3	0	0	3	1034.84	0	0	0
BS-WH17015-P0-XXXL	X000Q1JYHL	B071GTJZG4	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	1	1	0	0	1	1034.84	0	0	0
BS-WH17015-SZ-L	X000Q0JHUL	B072N7W1XB	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	7	7	0	0	7	1034.84	0	0	0
BS-WH17015-SZ-M	X000Q1JY71	B072R69CKC	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	2	2	0	0	2	1034.84	0	0	0
BS-WH17015-SZ-XL	X000Q1JPQ1	B071KFHRZ4	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	1	1	0	0	1	1034.84	0	0	0
BS-WH17015-SZ-XXL	X000Q1K2EP	B0721SQ1SP	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	8	7	0	1	8	1034.84	0	0	0
BS-WH17015-SZ-XXXL	X000Q1K2EZ	B071KFH1YX	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	1034.84	0	0	0
BS-WH17015-WI-L	B07BSF5BD5	B07BSF5BD5		Unknown					0	0	0	0	0		0	0	0
BS-WH17015-WI-M	B07C9MTBF7	B07C9MTBF7		Unknown					0	0	0	0	0		0	0	0
BS-WH17015-WI-XL	B07BS6K8ZL	B07BS6K8ZL		Unknown					0	0	0	0	0		0	0	0
BS-WH17015-WI-XXL	B07BS66CJK	B07BS66CJK		Unknown					0	0	0	0	0		0	0	0
BS-WH17015-WI-XXXL	B07BS8ZV29	B07BS8ZV29		Unknown					0	0	0	0	0		0	0	0
BS-WH17015-ZL-L	X000Q0JHUB	B072KN3D3S	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	7	7	0	0	7	1034.84	0	0	0
BS-WH17015-ZL-M	X000Q1JY85	B072N7VJKP	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	3	2	0	1	3	1034.84	0	0	0
BS-WH17015-ZL-XL	X000Q0HQC7	B0721SQBVN	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	3	3	0	0	8	1034.84	5	0	0
BS-WH17015-ZL-XXL	X000Q9VNX1	B071KFGPWG	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	0	0	0	0	0	1034.84	0	0	0
BS-WH17015-ZL-XXXL	X000Q0JA3P	B072KN3KBK	Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer	New	38.00	No		Yes	5	4	1	0	5	1034.84	0	0	0
BS-WH17017-B0-L	X000Q0YKIF	B0721PVCKV	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	24	0	0	24	34	1451.24	0	0	10
BS-WH17017-B0-M	X000Q24RQD	B071X8SKR8	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	22	19	0	3	22	1451.24	0	0	0
BS-WH17017-B0-S	X000Q0YEBD	B0721PV6W2	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	17	16	0	1	17	1041.89	0	0	0
BS-WH17017-B0-XL	X000Q0267R	B072R2PPXQ	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	16	6	0	10	20	1451.24	4	0	0
BS-WH17017-B0-XXL	X000Q0HQBN	B072R2RYSM	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	19	0	0	19	19	1451.24	0	0	0
BS-WH17017-B0-XXXL	X000Q1NXPP	B071KBQNZ5	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	28	16	0	12	33	1806.35	5	0	0
BS-WH17017-G0-L	X000Q9UY5J	B072KK8C49	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	25	15	0	10	25	1451.24	0	0	0
BS-WH17017-G0-M	X000QA54HL	B071KBQJ9V	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	18	8	0	10	18	1451.24	0	0	0
BS-WH17017-G0-S	X000Q9UY59	B071X8SLCH	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	9	7	0	2	9	1451.24	0	0	0
BS-WH17017-G0-XL	X000QA5RLJ	B0721PTYSL	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	17	12	0	5	18	1451.24	0	0	1
BS-WH17017-G0-XXL	X000Q9VNKT	B071X8SH7Y	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	10	6	0	4	10	1451.24	0	0	0
BS-WH17017-G0-XXXL	X000Q69S3L	B071KBQJB1	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	9	3	1	5	12	1451.24	3	0	0
BS-WH17017-K0-L	X000Q0YEGN	B071GQQD7Y	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	27	0	0	27	60	1451.24	0	0	33
BS-WH17017-K0-M	X000Q24POR	B071X8SHY6	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	9	6	0	3	21	1451.24	10	0	2
BS-WH17017-K0-S	X000Q0YEBN	B0721PV275	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	10	8	0	2	10	1451.24	0	0	0
BS-WH17017-K0-XL	X000Q24SXP	B0721PV7N8	Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	0	0	0	0	0	1451.24	0	0	0
BS-WH17017-K0-XXL	X000Q253DT	B071X8SL2L	Summer Mae Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	9	0	0	9	9	1451.24	0	0	0
BS-WH17017-K0-XXXL	X000Q0YUUD	B071X8S6D4	Summer Mae Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer	New	38.00	No		Yes	1	0	0	1	1	1451.24	0	0	0
BS-WH1731-K0-L	X000PG63PX	B071RBF645	Summer Mae Mujer Traje de Baño 5 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	10	0	1	9	10	1860.75	0	0	0
BS-WH1731-K0-M	X000PG5T0N	B06ZYG4ST4	Summer Mae Mujer Traje de Baño 4 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	24	16	1	7	24	1860.75	0	0	0
BS-WH1731-K0-S	X000PKRWZT	B071YC8FZY	Summer Mae Mujer Traje de Baño 3 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	20	16	0	4	20	1860.75	0	0	0
BS-WH1731-K0-XL	X000PDZO0V	B06ZXW62V9	Summer Mae Mujer Traje de Baño 6 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	55	48	0	7	55	1860.75	0	0	0
BS-WH1731-K0-XXL	X000PDZMW1	B071YCFJHT	Summer Mae Mujer Traje de Baño 7 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	16	0	8	8	16	1876.81	0	0	0
BS-WH1731-P0-L	X000QNCSV3	B074TFT5SG	Summer Mae Mujer Traje de Baño 10 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	17	15	0	2	22	1860.75	5	0	0
BS-WH1731-P0-M	X000QNH4G7	B074TCZM6R	Summer Mae Mujer Traje de Baño 9 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	25	24	1	0	25	1860.75	0	0	0
BS-WH1731-P0-S	X000QNCUCF	B074TF9ZZ4	Summer Mae Mujer Traje de Baño 8 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	6	5	0	1	11	1860.75	5	0	0
BS-WH1731-P0-XL	X000QNCM6T	B074TCM5BV	Summer Mae Mujer Traje de Baño 11 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	12	11	0	1	12	1860.75	0	0	0
BS-WH1731-P0-XXL	X000QNCSRH	B074TFZS2G	Summer Mae Mujer Traje de Baño 12 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	17	16	0	1	17	1860.75	0	0	0
BS-WH1731-R0-L	X000OUT0VT	B06XZ1KL11	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	3	0	2	1	3	1860.75	0	0	0
BS-WH1731-R0-M	X000OW4GG1	B06XYZ3CBT	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	27	0	5	22	27	1860.75	0	0	0
BS-WH1731-R0-S	X000OUZ9ZZ	B06XZ27GZV	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	17	2	0	15	17	1860.75	0	0	0
BS-WH1731-R0-XL	X000OUZBFD	B06XYN88Q8	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	9	0	2	7	9	1912.53	0	0	0
BS-WH1731-R0-XXL	X000OW9BNT	B06XZ13X21	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	70	59	10	1	70	1860.75	0	0	0
BS-WH4700-B0-S	X000P8YUNN	B071NPJ7N7	Summer Mae Camiseta Pin Up con Rayas y Encaje Manga Corta Para Mujer	New	25.99	No		Yes	0	0	0	0	0	1285.24	0	0	0
BS-WH4700-C0-M	X000P94AW3	B07195SHZN	Summer Mae Camiseta Pin up con Rayas y Encaje Manga Corta para Mujer	New	25.99	No		Yes	0	0	0	0	0	1285.24	0	0	0
BS-WH4700-K0-M	X000P8YUT7	B071YWKMBZ	Summer Mae Camiseta Pin up con Rayas y Encaje Manga Corta para Mujer	New	25.99	No		Yes	0	0	0	0	0	1285.24	0	0	0
BS-WH4700-K0-S	X000P8XZM5	B071HHMS1S	Summer Mae Camiseta Pin up con Rayas y Encaje Manga Corta para Mujer	New	25.99	No		Yes	0	0	0	0	0	1285.24	0	0	0
BS-WH81677-B0-L	X000Q69HWN	B071K8JQQW	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	0	0	0	0	0	2559.99	0	0	0
BS-WH81677-B0-M	X000Q6AD4T	B072KH1VV2	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	0	0	0	0	0	2559.99	0	0	0
BS-WH81677-B0-XL	X000Q69TQH	B071K8J9Q1	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	3	3	0	0	3	2559.99	0	0	0
BS-WH81677-B0-XXL	X000Q69QFB	B071GNG8CF	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	0	0	0	0	0	2559.99	0	0	0
BS-WH81677-Y0-L	X000Q69UHF	B0721MLN6J	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	8	8	0	0	8	2277.31	0	0	0
BS-WH81677-Y0-M	X000Q5PWYV	B071GNGKZ9	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	8	8	0	0	8	2639.96	0	0	0
BS-WH81677-Y0-XL	X000Q6AB6J	B071K8JDJM	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	6	6	0	0	6	2840.04	0	0	0
BS-WH81677-Y0-XXL	X000Q69S3V	B071X6KLTF	Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer	New	39.99	No		Yes	0	0	0	0	0	2422.17	0	0	0
BS-WHBH1704-K0-2XL	X000Q01P51	B0734WHFTC	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	34	34	0	0	34	1598.39	0	0	0
BS-WHBH1704-K0-3XL	X000Q0260J	B0734S5GHL	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	49	46	1	2	49	985.68	0	0	0
BS-WHBH1704-K0-L	X000Q0093P	B0734T5SPK	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	34	27	1	6	68	1133.98	8	0	26
BS-WHBH1704-K0-M	X000Q01PJH	B0734QXT7Q	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	35	26	2	7	43	628.28	8	0	0
BS-WHBH1704-K0-S	X000Q00BF1	B0734TM5VJ	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	17	17	0	0	17	1751.12	0	0	0
BS-WHBH1704-K0-XL	X000Q01PID	B0734VZ32T	Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer	New	46.00	No		Yes	29	8	1	20	34	2301.07	5	0	0
BS-WHC19-K0-L	X000Q6A19B	B07176FPVP	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-K0-M	X000Q69IK9	B0728K5SC8	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-K0-S	X000Q4NNIT	B0719S12FH	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-K0-XL	X000Q44W2P	B071LPLVJR	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-K0-XXL	X000Q4NNNJ	B0723CKXHD	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-P0-L	X000Q4Z6LV	B072C4YTVV	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-P0-M	X000Q4NNBV	B072C4YTVR	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-P0-S	X000Q4XTE7	B0714LPFKJ	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	8	8	0	0	8	685.14	0	0	0
BS-WHC19-P0-XL	X000Q4Z6M5	B0725YD4BM	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-P0-XXL	X000Q44W2Z	B071P98CFZ	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-R0-L	X000Q4XTEH	B071LPLLF4	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	2	0	1	1	2	685.14	0	0	0
BS-WHC19-R0-M	X000Q45FUD	B071SGP4ZN	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	3	3	0	0	3	1165.78	0	0	0
BS-WHC19-R0-S	X000Q4NNBL	B072FQQZSL	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	2	2	0	0	2	685.14	0	0	0
BS-WHC19-R0-XL	X000Q45FU3	B072LX6J94	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	6	4	1	1	6	685.14	0	0	0
BS-WHC19-R0-XXL	X000Q44EJL	B071214BG2	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	3	3	0	0	3	685.14	0	0	0
BS-WHC19-W0-L	X000Q5PJTJ	B071213Z1S	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-W0-M	X000Q4NNJ3	B072C4YPV8	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	1	0	0	1	1	685.14	0	0	0
BS-WHC19-W0-S	X000Q6ADAX	B072FQR5MZ	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	1	0	0	1	1	685.14	0	0	0
BS-WHC19-W0-XL	X000Q44EJV	B0723CL5WG	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
BS-WHC19-W0-XXL	X000Q4NNN9	B0728K5V9Q	Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer	New	29.99	No		Yes	0	0	0	0	0	685.14	0	0	0
CFY-BESB1757-BK-L	B079DL7546	B079DL7546	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, L Negro	New	61.98	No		Yes	5	5	0	0	5	9895.49	0	0	0
CFY-BESB1757-BK-M	B079DKDWVR	B079DKDWVR	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, M Negro	New	61.98	No		Yes	3	3	0	0	3	9897.95	0	0	0
CFY-BESB1757-BK-S	B079DKTDJH	B079DKTDJH	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, S Negro	New	61.98	No		Yes	2	2	0	0	2	9895.49	0	0	0
CFY-BESB1757-BK-XL	B079DJYMFH	B079DJYMFH	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, XL Negro	New	61.98	No		Yes	2	2	0	0	2	9895.49	0	0	0
CFY-BESB1757-BL-L	B079DHYLHJ	B079DHYLHJ	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, L Azul	New	61.98	No		Yes	5	5	0	0	5	9895.49	0	0	0
CFY-BESB1757-BL-M	B079DJ8CW4	B079DJ8CW4	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, M Azul	New	61.98	No		Yes	5	5	0	0	5	9897.95	0	0	0
CFY-BESB1757-BL-S	B079DHZJJX	B079DHZJJX	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, S Azul	New	61.98	No		Yes	4	4	0	0	4	9897.95	0	0	0
CFY-BESB1757-BL-XL	B079DL5CK8	B079DL5CK8	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, XL Azul	New	61.98	No		Yes	3	3	0	0	3	9897.95	0	0	0
CFY-BESB1757-GN-L	B079DK7S78	B079DK7S78	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, L Verde	New	61.98	No		Yes	5	5	0	0	5	9895.49	0	0	0
CFY-BESB1757-GN-M	B079DJYW2N	B079DJYW2N	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, M Verde	New	61.98	No		Yes	6	6	0	0	6	9895.49	0	0	0
CFY-BESB1757-GN-S	B079DK5FKY	B079DK5FKY	Chaqueta Impermeable Ligera Softshell con Capucha Hombre, S Verde	New	61.98	No		Yes	4	4	0	0	4	9897.95	0	0	0
