"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B06ZY7XGPV","B074TF9ZZ4","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","11","0.13%","13","0.12%","54%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B074TFT5SG","Summer Mae Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B074TFZS2G","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","7","0.08%","9","0.08%","100%","1","0","14.29%","0.00%","€16.99","€0.00","1","0"
"B075421CF9","B074V6GLZP","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V6T6W7","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V6WV9H","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V6X26G","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V6XSS2","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V6Z682","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","2","0.02%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V717QH","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B074V7ZGFG","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544YP3J","B074W4QLTC","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","24","0.28%","27","0.24%","37%","1","0","4.17%","0.00%","€5.20","€0.00","1","0"
"B07544YP3J","B074W6FC7Z","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","38","0.44%","43","0.39%","86%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544YP3J","B074W6RP57","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","6","0.07%","11","0.10%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544YP3J","B074W7NG59","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544YP3J","B074W8X73B","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","8","0.09%","16","0.14%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B074XQJYRR","Summer Mae Polo Elégant Manches Courtes avec Col Mao Bleu avec Contours","11","0.13%","18","0.16%","17%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B07541KCSH","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075421CF9","B075421CF9","Summer Mae Robe Moulante Quotidienne Couleur Pure Uni à 3/4 Manches pour Femme","1","0.01%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B07544LXPM","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","3","0.03%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544YP3J","B07544YP3J","Summer Mae Pull Long Col V à Manches Longues Robe Moulante Mi-Longue pour Femme","86","0.99%","104","0.94%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B07545GZJJ","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B07545TX8S","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","3","0.03%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B075466RWL","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","1","0.01%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07544LXPM","B07546TF8G","Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B075D48JQV","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme","18","0.21%","21","0.19%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FJYFMS","B075D4WP3Z","Summer Mae Femme Chaussons à Léopard en Peluche Pantoufle Anti-Dérapant","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FJYFMS","B075FJYFMS","Summer Mae Chausson Montant Hiver avec Fourrure pour Femme","3","0.03%","3","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FRN7JP","B075FMKBF8","Summer Mae Pull en Maille Epaule Dénudée Manches Longues Fentes Côtés pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FRN7JP","B075FPVXYP","Summer Mae Pull en Maille Epaule Dénudée Manches Longues Fentes Côtés pour Femme","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQKVXJ","B075FQKVXJ","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQKVXJ","B075FQTKVJ","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQKVXJ","B075FQVX3X","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQKVXJ","B075FQYNL9","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FR1ZMS","B075FR1ZMS","Summer Mae Femme Pull Sexy Léger Epaule Dénudée Manches Longues À lacets","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQKVXJ","B075FR2DH2","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€6.20","€0.00","1","0"
"B075FQKVXJ","B075FR3DRT","Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FQQFS2","B075FR5716","Summer Mae Femme Pull en Maille Chiné Asymétrique Col V Manches Longues","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FRN7JP","B075FRN7JP","Summer Mae Pull en Maille Epaule Dénudée Manches Longues Fentes Côtés pour Femme","2","0.02%","3","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075FS1Z5R","B075FS1Z5R","Mocotono Chemise sans Repassage Business Blanche Cintrée Manches Longues pour Homme","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075GHZRQW","B075GHZRQW","Summer Mae Femme Chaussons Dessin Chat Super Chaud","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075GXG8NP","B075GXG8NP","Summer Mae Polo Rayé à Manche Longue et Col Classique Pour Homme","9","0.10%","11","0.10%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HXSM8M","B075HXSM8M","Summer Mae Chaussons Tricot en Peluche Douce Fourure Doublée Femme","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HYJ55S","B075HYJ55S","Summer Mae Chaussons Montants Mignons Fourrure Doublée avec Pompons Motif Etoile Femme","4","0.05%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JBD7YT","B075JBD7YT","Pull Uni en Cotone à Col Rond et Manche Longue pour Homme","10","0.12%","10","0.09%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JCK82Q","B075JCK82Q","Mocotono Pull en Maille Uni Col V Manche Longue pour Homme","4","0.05%","4","0.04%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VTG86Y9","B075R4YM4V","Robe Pull Uni Tricot Torsadé Manche Longue pour Femme","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VTG86Y9","B075R5HRSP","Summer Mae Robe Pull Uni Tricot Torsadé Manche Longue pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VTG86Y9","B075R5YH4W","Summer Mae Robe Pull Uni Tricot Torsadé Manche Longue pour Femme","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TPFKX6","Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Gris claire","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TRT8M1","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Gris foncé","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TSSXXR","Blouson Garçon Zippée Capuche Doublée Polaire Agé 6 ans Gris foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TT424W","Blouson Garçon Zippée Capuche Doublée Polaire Agé 5 ans Gris foncé","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075TTM29Z","Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Noir","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TV98C6","Blouson Garçon Zippée Capuche Doublée Polaire Agé 14 ans Noir","5","0.06%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TVHYHF","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Gris claire","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TVJHBK","Blouson Garçon Zippée Capuche Doublée Polaire Agé 10 ans Gris foncé","10","0.12%","11","0.10%","91%","1","0","10.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075TVV3BY","Blouson Garçon Zippée Capuche Doublée Polaire Agé 2 ans Gris foncé","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TVYGMK","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Noir","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TW1B4H","Blouson Garçon Zippée Capuche Doublée Polaire Agé 4 ans Gris claire","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TW9HWJ","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Gris foncé","4","0.05%","6","0.05%","100%","1","0","25.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075TW9QQL","Blouson Garçon Zippée Capuche Doublée Polaire Agé 5 ans Gris claire","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TWD159","Blouson Garçon Zippée Capuche Doublée Polaire Agé 12 ans Gris claire","8","0.09%","8","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TWFJMD","Blouson Garçon Zippée Capuche Doublée Polaire Agé 6 ans Gris claire","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TWJJTH","Blouson Garçon Zippée Capuche Doublée Polaire Agé 2 ans Gris claire","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TWL64T","Blouson Garçon Zippée Capuche Doublée Polaire Agé 14 ans Gris claire","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TX4636","Blouson Garçon Zippée Capuche Doublée Polaire Agé 10 ans Gris claire","10","0.12%","10","0.09%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TX4639","Blouson Garçon Zippée Capuche Doublée Polaire Agé 14 ans Gris claire","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TXM1NP","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Gris claire","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075TY7VHY","Blouson Garçon Zippée Capuche Doublée Polaire Agé 10 ans Gris claire","5","0.06%","6","0.05%","100%","1","0","20.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075TYKZQR","Blouson Garçon Zippée Capuche Doublée Polaire Agé 5 ans Noir","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TYMG16","Blouson Garçon Zippée Capuche Doublée Polaire Agé 4 ans Noir","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TZBK95","Blouson Garçon Zippée Capuche Doublée Polaire Agé 5 ans Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TZHN9R","Blouson Garçon Zippée Capuche Doublée Polaire Agé 3 ans Gris foncé","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075TZRMB5","Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Gris claire","4","0.05%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075V18R9G","Blouson Garçon Zippée Capuche Doublée Polaire Agé 8 ans Noir","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075V195TY","Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Gris foncé","4","0.05%","8","0.07%","100%","1","0","25.00%","0.00%","€12.00","€0.00","1","0"
"B0774KKR4H","B075V1VZVF","Blouson Garçon Zippée Capuche Doublée Polaire Agé 10 ans Gris foncé","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075V1YCLM","Blouson Garçon Zippée Capuche Doublée Polaire Agé 14 ans Noir","10","0.12%","10","0.09%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B075V2248V","Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Noir","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761PC7QN","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 42 Bleu","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€5.20","€0.00","1","0"
"B076GZF51K","B0761QJP73","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 38 Noir","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€5.20","€0.00","1","0"
"B076H24VTW","B0761QQB15","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 38 Bordeaux","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H1CRLY","B0761QXVBZ","Summer Mae Robe Droite Uni Courte Col Roulé avec Détail en Dentelle pour Femme","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B0761QZ223","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 36 Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761QZBLN","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 36 Gris","3","0.03%","5","0.04%","100%","1","0","33.33%","0.00%","€5.20","€0.00","1","0"
"B06WD25VDK","B0761R7RCH","Summer Mae Robe Casuale Evasée Patineuse Uni Manche à Smocks pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076GZF51K","B0761RCNCJ","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 44 Noir","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761RD1W7","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 40 Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076GZF51K","B0761RD5BB","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 40 Bleu","2","0.02%","3","0.03%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B076GZF51K","B0761RF37Q","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 36 Bleu","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€5.20","€0.00","1","0"
"B076GZF51K","B0761RKGLM","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 40 Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761RMCC5","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 38 Gris","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B0761RMNH4","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 36 Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H1CRLY","B0761RPB2Q","Summer Mae Robe Droite Uni Courte Col Roulé avec Détail en Dentelle pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076GZF51K","B0761RQD9X","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 42 Noir","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H1CRLY","B0761RQPNS","Summer Mae Robe Droite Uni Courte Col Roulé avec Détail en Dentelle pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B0761RTJ2C","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 42 Noir","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761RW8BW","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 36 Rouge","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD25VDK","B0761S22ZS","Summer Mae Robe Casuale Evasée Patineuse Uni Manche à Smocks pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B0761S2NFC","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 42 Rouge","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B076GZF51K","B0761SH5JQ","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 42 Bleu","3","0.03%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761SMDQR","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 36 Noir","6","0.07%","7","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD25VDK","B0761T4QQD","Summer Mae Robe Casuale Evasée Patineuse Uni Manche à Smocks pour Femme","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076GZF51K","B0761TDM4W","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme 38 Bleu","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B0761VTYHQ","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 36 Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B0761WK4MQ","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 36 Bordeaux","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€5.20","€0.00","1","0"
"B0764765Z3","B0764765Z3","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","36","0.42%","48","0.43%","10%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B07647HSKY","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B07647ZBYK","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B0764884FW","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B07648CNQX","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B07648KG14","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€6.20","€0.00","1","0"
"B07648YG6F","B07648YG6F","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme","21","0.24%","29","0.26%","3%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B0764948PC","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B06WLJGVC6","B07649JN4W","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","4","0.05%","4","0.04%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B07649JVSM","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B07649SPXT","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B07649XKGZ","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B0764B19P5","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","3","0.03%","4","0.04%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WLJGVC6","B0764B4GJR","Summer Mae Femme V-Col Robe En Tricot A Manches Longues","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7PFX","B076FX7PFX","Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme","7","0.08%","9","0.08%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076GZF51K","B076GZF51K","Summer Mae Robe Pin up Imprimé Rayures Mi-Longue pour Femme","11","0.13%","12","0.11%","8%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H1CRLY","B076H1CRLY","Summer Mae Robe Droite Uni Courte Col Roulé avec Détail en Dentelle pour Femme","10","0.12%","11","0.10%","18%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H24VTW","B076H24VTW","Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme","7","0.08%","7","0.06%","14%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B076S5MPBT","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme","10","0.12%","11","0.10%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B076S6JZC5","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme","84","0.97%","98","0.88%","7%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S8QW1B","B076S8QW1B","Mocotono Chemise Unie en Jean 100% Coton à Manches Longues Pour Homme","11","0.13%","14","0.13%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076SGFV16","Veste Imperméable 3 en 1 avec Coupe-vent et Polaire pour Homme XXL Vert","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076SJD8X4","B076SJD8X4","Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme","14","0.16%","15","0.13%","13%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076SR2N5S","Veste Imperméable 3 en 1 avec Coupe-vent et Polaire pour Homme M Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076SR7Z81","Veste Imperméable 3 en 1 avec Coupe-vent et Polaire pour Homme XXL Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076STWKGB","Veste Imperméable 3 en 1 avec Coupe-vent et Polaire pour Homme S Rouge","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
