Merchant SKU	Fulfilment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
YZ-HM30CH-Pi-M	X001EAJRR3	B06Y2XFGDN		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-Pi-S	X001ECDGYB	B06Y2VJKJ2		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-Pi-XL	X001ECJ30H	B06Y2TVKDH		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-Pi-XS	X001EBTLS7	B06Y2PS32G		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-S	X0016ST6PL	B01K7C8KAC		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-XL	X0015UOQRX	B01J0S857W		Unknown					0	0	0	0	0		0	0	0
YZ-HM30CH-XS	X0017ZMMIB	B01LX9J8Z0		Unknown					0	0	0	0	0		0	0	0
YZ-HMTW001-K0-L	X001EMMPIJ	B06Y3TMRGH		Unknown					0	0	0	0	0		0	0	0
YZ-HMTW001-K0-M	X001EMGSOB	B06Y3WV683		Unknown					0	0	0	0	0		0	0	0
YZ-HMTW001-K0-S	X001ELQWT3	B06Y3WYZ1Z		Unknown					0	0	0	0	0		0	0	0
YZ-HMTW001-K0-XL	X001EMJOUL	B06Y3W9332		Unknown					0	0	0	0	0		0	0	0
YZ-HMTW001-K0-XS	X001EMM6FV	B06Y3PN4G5		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304G01L	X00147A46J	B01F4P0S7A		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304G02L	X00147RDG3	B01F4P0SZ2		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304G03L	X00147SILR	B01F4P0TJC		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304G04L	X00146T61T	B01F4P0UAA		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304G05L	X00146W1O3	B01F4P0UIM		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304Y01L	X00147QOG3	B01F4P0V4A		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304Y02L	X00147QOGD	B01F4P0VTU		Unknown					0	0	0	0	0		0	0	0
YZ-HT1304Y05L	X00147AH2Z	B01F4P0X6Q		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631001L	X000Y3ZQC1	B01A6WG3RA		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631002L	X000Y3ZQCB	B01A6WG4TW		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631003L	X000ZNVAH5	B01DIHNXDW		Unknown					0	0	0	0	0		0	0	0
YZ-JG263100L	X000Y3ZQBH	B01A6WG2QM		Unknown					0	0	0	0	0		0	0	0
YZ-JG263100M	X000Y7N3GD	B01A6WG1V8		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631HS1L	X0015RAJTF	B01IOEHVCS		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631HSL	X0015QY6CR	B01IOEHSWQ		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631HSM	X0015PHWSD	B01IOEHQOQ		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631HSS	X0015M4NFV	B01IOEHO7A		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631HSXS	X0015M4NG5	B01IOEHM40		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631K01L	X000Y3ZQAX	B01A6WFZZQ		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631K02L	X000Y3ZQBR	B01A6WG0SW		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631K03L	X000ZNVAHF	B01DIHNWI8		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631K0L	X000Y3ZQAN	B01A6WFYJ8		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631K0M	X000Y3ZQB7	B01A6WFX9Y		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631R01L	X0015PHWW9	B01IOEHTKC		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631R0L	X0015OEH5Z	B01IOEHRBS		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631R0M	X0015QY6CH	B01IOEHNK8		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631R0S	X0015P2JDB	B01IOEHKXS		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631R0XS	X0015PHWVZ	B01IOEHIMG		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631ZL1L	X000Y310B7	B0196ETM7M		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631ZL2L	X000Y310BR	B0196ETN8U		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631ZL3L	X000Y310AN	B01B184VYA		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631ZLL	X000Y310BH	B01A6BXQDK		Unknown					0	0	0	0	0		0	0	0
YZ-JG2631ZLM	X000Y310AX	B01A6BXN24		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-K0-L	X0014LI2XH	B01GYFABQC		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-K0-M	X0014MPG5N	B01GYFAA72		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-K0-XL	X0014LHWTR	B01GYFA7UC		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-R0-2XL	X00148TJJ1	B01GYFA8RO		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-R0-M	X0014MXD53	B01GYFA4TG		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-R0-XL	X0014KOHAP	B01GYFA7BQ		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-ZL-L	X0014M3H6D	B01GYFAC4S		Unknown					0	0	0	0	0		0	0	0
YZ-JY1151-ZL-M	X0014KONJP	B01GYFAAUO		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020FL1L	X001448E3H	B01F4YO4B2		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020FL2L	X001449JXL	B01F4YO5YI		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020FL3L	X0013OGI6N	B01F4YO7XM		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020FL4L	X0013YKQPR	B01F4YO9IU		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020FL5L	X00143FDL9	B01F4YOB56		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020MF-2XL	X001QC5FRP	B07BMT64GD		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020MF-L	X001QES9DZ	B07C8N48RB		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020MF-M	X001QES9NZ	B07C8QTKHT		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020MF-S	X001QES6NN	B07BMVZS62		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020MF-XL	X001QBJTWN	B07BMS1GW2		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020ST1L	X0013MIV1Z	B01F4YO5Y8		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020ST2L	X0013TNLVD	B01F4YO7SC		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020ST3L	X0013YKQWF	B01F4YO9U8		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020ST4L	X00140KO61	B01F4YOBQK		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020ST5L	X00143KBCP	B01F4YODTU		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020TW1L	X00155ZAWX	B01HPQQEZQ		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020TW2L	X00155HPLH	B01HPQQGE0		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020TW3L	X001556ELJ	B01HPQQHOY		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020TW4L	X00155HPL7	B01HPQQJ9M		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020TW5L	X001556EL9	B01HPQQPNC		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020YH1L	X00155ZAWN	B01HPQQCFS		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020YH2L	X0014XP693	B01HPQQE6U		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020YH3L	X00155HYCR	B01HPQQF6Y		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020YH4L	X0014W4YX3	B01HPQQG68		Unknown					0	0	0	0	0		0	0	0
YZ-KL5020YH5L	X00155HY4Z	B01HPQQHQ2		Unknown					0	0	0	0	0		0	0	0
YZ-LS1068B0L	X0010BWB2T	B01DF0KYBG		Unknown					0	0	0	0	0		0	0	0
YZ-LS1068K0S	X0010BWB4H	B01DF0KYQG		Unknown					0	0	0	0	0		0	0	0
YZ-LS1068W01L	X0010BWB29	B01DF0L1NQ		Unknown					0	0	0	0	0		0	0	0
YZ-LS1068W0S	X0010BWB2J	B01DF0KZHO		Unknown					0	0	0	0	0		0	0	0
YZ-MAPLUS24-K0-2XL	X001TQDP07	B07CM4NBHV		Unknown					0	0	0	0	0		0	0	0
YZ-MAPLUS24-PI-M	X001TQGC25	B07CM5PNSY		Unknown					0	0	0	0	0		0	0	0
YZ-MC1732-B0-M	X001TTUPWF	B07F8Q16K1	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	19.99	No		Yes	1	1	0	0	1	2045.11	0	0	0
YZ-MC1732-B0-XL	X001TTTBNT	B07F8MX7YH	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	19.99	No		Yes	0	0	0	0	0	1.64	0	0	0
YZ-MC1732-K0-L	X001TTTDHX	B07F8ND658	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	20.99	No		Yes	0	0	0	0	0	1.64	0	0	0
YZ-MC1732-K0-S	X001TU0F0B	B07F8S535M	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	19.99	No		Yes	1	1	0	0	1	2045.11	0	0	0
YZ-MC1732-K0-XL	X001TTCCDZ	B07F8N1JLH	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	20.99	No		Yes	0	0	0	0	0	1.64	0	0	0
YZ-MC1732-R0-L	X001TTW2F3	B07F8NGNZ5	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	20.99	No		Yes	0	0	0	0	0	1.64	0	0	0
YZ-MC180-B0-2XL	X001R1WM3F	B07C5PJLTZ	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 16-18	New	17.99	No		Yes	7	6	1	0	7	277.76	0	0	0
YZ-MC180-B0-L	X001R2K01Z	B07C5MYQSM	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 12-14	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-B0-M	X001R2K029	B07C63C5T5	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 8-10	New	17.99	No		Yes	1	1	0	0	1	277.76	0	0	0
YZ-MC180-B0-S	X001R1RTBF	B07C5PVKL5	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 4-6	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-B0-XL	X001R2LPKF	B07C5TQHMT	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 14-16	New	17.99	No		Yes	2	1	0	1	2	277.76	0	0	0
YZ-MC180-E0-2XL	X001R22U31	B07C5R6NDC	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Gray US 16-18	New	17.99	No		Yes	2	2	0	0	2	277.76	0	0	0
YZ-MC180-E0-L	X001R2KA3X	B07C5TH6B4	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Gray US 12-14	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-E0-M	X001R1RTB5	B07C5LBSRZ	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Gray US 8-10	New	17.99	No		Yes	3	3	0	0	3	277.76	0	0	0
YZ-MC180-E0-S	X001R2K0XD	B07CCH46TV	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Gray US 4-6	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-E0-XL	X001R2JSBX	B07C5R3C3X	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Gray US 14-16	New	17.99	No		Yes	2	2	0	0	2	277.76	0	0	0
YZ-MC180-K0-2XL	X001R1WXCF	B07CCH38L6	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 16-18	New	17.99	No		Yes	3	2	1	0	3	277.76	0	0	0
YZ-MC180-K0-L	X001R2MUS1	B07C5TT7JK	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 12-14	New	17.99	No		Yes	2	2	0	0	2	277.76	0	0	0
YZ-MC180-K0-M	X001R2NRK1	B07C5K76XV	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 8-10	New	17.99	No		Yes	0	0	0	0	0	278.42	0	0	0
YZ-MC180-K0-S	X001R2MUGN	B07CCH6Y1S	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 4-6	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-K0-XL	X001R2KA7T	B07C5WJ1M4	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 14-16	New	17.99	No		Yes	2	2	0	0	2	277.76	0	0	0
YZ-MC180-OR-2XL	X001R2MURR	B07C5GFBWL	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 16-18	New	17.99	No		Yes	2	2	0	0	2	277.76	0	0	0
YZ-MC180-OR-L	X001R2LPK5	B07C5JH52G	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 12-14	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-OR-M	X001R1RTBP	B07C5P5FLP	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 8-10	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-OR-XL	X001R2KA47	B07C61CK7L	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 14-16	New	17.99	No		Yes	1	1	0	0	1	277.76	0	0	0
YZ-MC180-WI-2XL	X001R2LPJV	B07C5YJ8P4	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 16-18	New	17.99	No		Yes	1	1	0	0	1	277.76	0	0	0
YZ-MC180-WI-L	X001R2JSBN	B07C5RJP16	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 12-14	New	17.99	No		Yes	3	3	0	0	3	277.76	0	0	0
YZ-MC180-WI-M	X001R2K01F	B07C5P42N1	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 8-10	New	17.99	No		Yes	4	3	0	1	4	277.76	0	0	0
YZ-MC180-WI-S	X001R2NRKB	B07C5PVKL8	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 4-6	New	17.99	No		Yes	0	0	0	0	0	277.76	0	0	0
YZ-MC180-WI-XL	X001R2K01P	B07C5LPTQB	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 14-16	New	17.99	No		Yes	1	1	0	0	1	277.76	0	0	0
YZ-MC181-Gr-2XL	X001R2AHYZ	B07BDG9CZ9	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow XXL	New	20.99	No		Yes	8	8	0	0	8	1533.83	0	0	0
YZ-MC181-Gr-L	X001R1PA89	B07BDJW7N7	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow L	New	20.99	No		Yes	6	6	0	0	6	1292.28	0	0	0
YZ-MC181-Gr-M	X001R2D2JR	B07BDJKGSS	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow M	New	20.99	No		Yes	17	15	2	0	17	1607.57	0	0	0
YZ-MC181-Gr-S	X001R2ACYF	B07BDFBQY8	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow S	New	20.99	No		Yes	1	0	1	0	9	373.46	0	8	0
YZ-MC181-Gr-XL	X001R1M00P	B07BDHFQ67	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow XL	New	20.99	No		Yes	3	3	0	0	3	1359.96	0	0	0
YZ-MC181-K0-2XL	X001R1PA57	B07BDCZJK4	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black XXL	New	20.99	No		Yes	17	16	0	1	17	1533.83	0	0	0
YZ-MC181-K0-L	X001R2AIDF	B07BDCH6TS	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black L	New	20.99	No		Yes	17	17	0	0	17	2456.91	0	0	0
YZ-MC181-K0-M	X001R1M00F	B07BDDN4NR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black M	New	20.99	No		Yes	3	3	0	0	3	1533.83	0	0	0
YZ-MC181-K0-S	X001R1M005	B07BDGXWJ3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black S	New	20.99	No		Yes	5	2	1	2	12	2456.91	0	7	0
YZ-MC181-K0-XL	X001R1TGXJ	B07BDD7LMG	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black XL	New	20.99	No		Yes	10	10	0	0	10	1533.83	0	0	0
YZ-MC181-OR-2XL	X001R2AIDP	B07BDK27LB	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange XXL	New	20.99	No		Yes	14	14	0	0	14	1533.83	0	0	0
YZ-MC181-OR-L	X001R1TGN9	B07BDHNDG1	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange L	New	20.99	No		Yes	8	7	1	0	8	1533.83	0	0	0
YZ-MC181-OR-M	X001R2D2JH	B07BDJL36J	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange M	New	20.99	No		Yes	1	1	0	0	7	1533.83	0	6	0
YZ-MC181-OR-S	X001R2DF0X	B07BDCXZDR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange S	New	20.99	No		Yes	2	2	0	0	2	1533.83	0	0	0
YZ-MC181-OR-XL	X001R1GT25	B07BDD8DG4	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange XL	New	20.99	No		Yes	6	4	0	2	6	1533.83	0	0	0
YZ-MC181-R0-2XL	X001R1M8D9	B07BDFZTJY	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red XXL	New	20.99	No		Yes	4	4	0	0	4	1533.83	0	0	0
YZ-MC181-R0-L	X001R2AID5	B07BDM7YRZ	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red L	New	20.99	No		Yes	8	7	1	0	8	1533.83	0	0	0
YZ-MC181-R0-M	X001R1TGXT	B07BDJ6B11	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red M	New	20.99	No		Yes	12	10	2	0	12	1533.83	0	0	0
YZ-MC181-R0-S	X001R2ACYP	B07BDGBXYG	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red S	New	20.99	No		Yes	1	0	1	0	1	1533.83	0	0	0
YZ-MC181-R0-XL	X001R1M8HP	B07BDGSQ6W	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red XL	New	20.99	No		Yes	8	8	0	0	8	2456.91	0	0	0
YZ-MC181-W0-2XL	X001R1LZZV	B07BDHFQFR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White XXL	New	20.99	No		Yes	5	5	0	0	5	1533.83	0	0	0
YZ-MC181-W0-L	X001R1TGX9	B07BDCZNZ3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White L	New	20.99	No		Yes	0	0	0	0	5	2456.91	0	5	0
YZ-MC181-W0-M	X001R2D2K1	B07BDHGV81	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White M	New	20.99	No		Yes	11	11	0	0	11	1533.83	0	0	0
YZ-MC181-W0-S	X001R2AHYP	B07BDJM2W3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White S	New	20.99	No		Yes	3	1	1	1	3	1533.83	0	0	0
YZ-MC181-W0-XL	X001R2AHYF	B07BDBTQQQ	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White XL	New	20.99	No		Yes	7	7	0	0	7	1533.83	0	0	0
YZ-MC2500-K0-L	X001T6DW0F	B07D368ZCG	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	2	2	0	0	2	2017.08	0	0	0
YZ-MC2500-K0-M	X001T5CRC5	B07D34HBS1	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	0	0	0	0	0	2017.08	0	0	0
YZ-MC2500-K0-S	X001T5C24X	B07D36BVLH	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	1	1	0	0	1	2017.08	0	0	0
YZ-MC2500-K0-XL	X001T4SGU3	B07D35D1KR	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	1	1	0	0	1	2017.08	0	0	0
YZ-MC2500-R0-L	X001T6DVZL	B07D338WDP	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	2	2	0	0	2	2018.07	0	0	0
YZ-MC2500-R0-M	X001T6EX35	B07D356822	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	2	2	0	0	2	2017.08	0	0	0
YZ-MC2500-R0-S	X001T6F4L5	B07D34C7QS	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2018.07	0	0	0
YZ-MC2500-R0-XL	X001T6B83N	B07D32X22F	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2017.08	0	0	0
YZ-MC2500-W0-L	X001T6F915	B07D36DW7N	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2017.08	0	0	0
YZ-MC2500-W0-M	X001T6B6AD	B07D2XYYWP	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2017.08	0	0	0
YZ-MC2500-W0-S	X001T6F91Z	B07D34SMKB	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2017.08	0	0	0
YZ-MC2500-W0-XL	X001T6HIKF	B07D35FGLZ	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	18.99	No		Yes	2	2	0	0	2	2018.07	0	0	0
YZ-MC5020MF-2XL	X001TT01RJ	B07BMT64GD	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	2	2	0	0	5	6191.52	3	0	0
YZ-MC5020MF-L	X001TT0EFD	B07C8N48RB	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	3	3	0	0	4	6191.52	1	0	0
YZ-MC5020MF-M	X001TT0EJT	B07C8QTKHT	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	6191.52	0	0	0
YZ-MC5020MF-S	X001TT3F8B	B07BMVZS62	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	6191.52	0	0	0
YZ-MC5020MF-XL	X001TT022D	B07BMS1GW2	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	6191.52	0	0	0
YZ-MC5020ST-2XL	X001TT1OAR	B01F4YODTU	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	4982.98	0	0	0
YZ-MC5020ST-L	X001TT1TGL	B01F4YO9U8	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	2	2	0	0	2	3221.53	0	0	0
YZ-MC5020ST-M	X001TT1OB1	B01F4YO7SC	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3750.18	0	0	0
YZ-MC5020ST-S	X001TT01RT	B01F4YO5Y8	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	2	2	0	0	114	4223.6	112	0	0
YZ-MC5020ST-XL	X001TT0EFN	B01F4YOBQK	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	5179.13	0	0	0
YZ-MC5020TW-2XL	X001TT0ED5	B01HPQQPNC	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020TW-L	X001TT1O1L	B01HPQQHOY	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	3547.96	0	0	0
YZ-MC5020TW-M	X001TT3CON	B01HPQQGE0	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020TW-S	X001TTAG15	B01HPQQEZQ	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020TW-XL	X001TT0EDF	B01HPQQJ9M	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020YH-2XL	X001TT1O1B	B01HPQQHQ2	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	3547.96	0	0	0
YZ-MC5020YH-L	X001TT0EFX	B01HPQQF6Y	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	0	0	0	0	0	3547.96	0	0	0
YZ-MC5020YH-M	X001TT01BZ	B01HPQQE6U	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020YH-S	X001TT1NTJ	B01HPQQCFS	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5020YH-XL	X001TT1TWF	B01HPQQG68	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	29.99	No		Yes	1	1	0	0	1	3547.96	0	0	0
YZ-MC5119-GL-2XL	X001V37X15	B07GGVK3N5	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Green Leaf Printed 2XL	New	59.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MC5119-GL-3XL	X001V38CXD	B07GH81LJF	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Green Leaf Printed 3XL	New	59.99	No		Yes	0	0	0	0	0	0	0	0	0
