snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action
2018-08-24	LYQ-NA1010-K0-XL	X001DNNJWF	B01KO0SDBI	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XL Black	New	4	0	4	0	0	0	0	CAD	4	2.41	0	0.0	1	1	1	4		21.99	21.99	21.99	0.0	Lower price
2018-08-24	CA-HM1789-W0-S	X001GDCIPB	B06XXCD9RY	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	9	0	9	0	0	0	0	CAD	0	0.0	0	0.0	0	12	23	27		14.99	14.99	14.99	0.0	Lower price
2018-08-24	YZ-CA2000-XL	X001ESPLLL	B01EJABGU4	MiYang Women's Fluorescent Halter Neck One Piece Monokinis Swimsuit Bathing Suit XL	New	1	0	0	0	1	0	0	CAD	0	0.0	1	0.97	0	0	0	0	Low conversion	25.99	25.99	25.99	0.0	Edit listing
2018-08-24	YZ-MC666-P0-XL	X001PM80Y1	B01DXWQ86Q	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit Purple US 16-18	New	2	0	0	2	0	0	0	CAD	2	2.65	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	SJ-NA204-W0-S	X001GDCSLP	B0136OUC9K	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, White, Small(US Size 4-6)	New	3	0	3	0	0	0	0	CAD	3	0.6	0	0.0	0	1	5	5		26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ7438K0XXXL	X00145ITM7	B01F78AWZW	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress XL Blackdot	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	1	5	7	7		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA13037Wi9L	X001F1D4JN	B01MSMP0CD	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 5XL/UK size XXL(US Size OX 12W) Wine Red	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	7	9	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCCL173-P0-S	X001P2X4IN	B079NSM1XK	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Purple S	New	7	0	7	0	0	0	0	CAD	7	8.93	0	0.0	1	2	9	11	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	CA-HM1789-B2-M	X001HGHI43	B06XWZLBXL	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	4	0	4	0	0	0	0	CAD	4	1.2	0	0.0	1	6	19	21		15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-MCBKN30-ZL-XL	X001TTTDI7	B07F8PZ5ZG	Women 2 Pcs Bikini Set Triangle Top Brazilian Bottom Velvet Swimsuit Swimwear	New	2	0	2	0	0	0	0	CAD	2	1.64	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA1521-WP-3XL	X001ODJRSJ	B06X9N2LD5	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 3XL	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	1	2	7		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCZQ187-K0-4X	X001OOWWZX	B0799KXWMN	MiYang Women Maternity Pregnancy Halter Black Floral Tankini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	3.48	0	0.0	0	0	0	6	Low conversion	40.0	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCBK187-G7-2XL	X001T4ZNCH	B07BMX1XR4	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA9007Sa4L	X001GD4X4P	B015QZROTS	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Sapphire Blue L	New	1	0	1	0	0	0	0	CAD	1	2.02	0	0.0	0	1	1	1		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC181-K0-2XL	X001R1PA57	B07BDCZJK4	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black XXL	New	17	0	17	0	0	0	0	CAD	17	10.43	0	0.0	0	1	4	5	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-NA2631HSM	X001LCNUW7	B01IOEHQOQ	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	2	0	2	0	0	0	0	CAD	2	3.65	0	0.0	0	0	5	7	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-MC-YH115-R1M	X001UA2BLV	B07FS5CP25	MiYang Women Bohemian Dress Vintage Printed Ethnic Style Loose Summer Shift	New	1	0	1	0	0	0	0	CAD	1	0.68	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MCHY025-B0-XL	X001T698XP	B07CNHD7RX	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	1	0	1	0	0	0	0	CAD	1	0.7	0	0.0	0	0	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC5119-ZLSY-3XL	X001Q4SXPT	B07BHJNXF7	MiYang Women's Plus-Size Shaping Body One Piece Swim Dresses Swimsuit Leaves Print 3XL	New	16	0	16	0	0	0	0	CAD	16	18.5	0	0.0	2	4	8	10		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA13037Wi7L	X001ESZN0F	B01MXLWXE3	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 3XL/UK size L,Wine Red	New	4	0	4	0	0	0	0	CAD	0	0.0	0	0.0	0	4	7	10		32.99	32.99	32.99	0.0	Lower price
2018-08-24	LYQ-NA1010-G7-XL	X001E2MRTL	B06XZ42T58	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Army Green	New	15	0	0	1	1	13	0	CAD	1	0.83	14	23.29	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	CA-HM1789-B0-M	X001UHXQ4F	B07FYHT6KY	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	7	0	7	0	0	0	0	CAD	7	5.02	0	0.0	5	13	13	13		15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-NA5119-YH-5XL	X001GSWSTH	B01N1Z5YOP	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit  Black Flower XXX-Large	New	6	0	6	0	0	0	0	CAD	0	0.0	0	0.0	1	12	25	37		59.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA5505-K0-XXL	X001Q18H1R	B0711R9KHN	MiYang Women's Tankini Striped Vintage Swim Dress (Black XX-Large)	New	10	0	10	0	0	0	0	CAD	0	0.0	0	0.0	1	1	10	15		35.99	35.99	35.99	0.0	Lower price
2018-08-24	CA-HM1789-B2-2XL	X001G4QYIH	B06XXDMBLP	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	12	0	7	1	4	0	0	CAD	12	3.61	0	0.0	1	3	5	10	Low conversion	15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-MC5119-K0BD-M	X001Q5QAFD	B07BHLXX2Z	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit Black Polka Dot M	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	1	7	9		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA2631R0S	X001HG6ATR	B01IOEHKXS	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	3	0	3	0	0	0	0	CAD	3	2.86	0	0.0	0	1	3	4	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	CA-LYQ2015P0	X001OJ18YT	B06XYSFCJV	MiYang Women's V-Neck Hot Drilling Wrinkle Long Beach Dress	New	1	0	0	1	0	0	0	CAD	1	0.89	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	CA-HM1789-K0-L	X001DNQBG1	B06XWZDQBF	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	63	0	63	0	0	0	0	CAD	61	18.36	0	0.0	19	78	199	261		15.99	15.99	15.99	0.0	Lower price
2018-08-24	RC-MC001-R0-S	X001TSX56J	B07F7V1CQY	MiYang Raincoat for Kids Rain Jacket Dinosaur Shaped Lightweight Age 2-10 Unisex	New	2	0	2	0	0	0	0	CAD	2	0.01	0	0.0	0	0	0	0	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MC5119-K0BD-L	X001Q4SXN1	B07BHLKK45	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit Black Polka Dot L	New	7	0	7	0	0	0	0	CAD	7	8.88	0	0.0	1	4	8	16	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	LYQ-MC-YH115-B0L	X001UB13I7	B07FQQXN6J	MiYang Women Bohemian Dress Vintage Printed Ethnic Style Loose Summer Shift	New	3	0	3	0	0	0	0	CAD	3	2.04	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MCCL173-OR-S	X001P2WO39	B079NZBJYS	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Orange S	New	1	0	1	0	0	0	0	CAD	1	1.28	0	0.0	6	13	17	22		25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-NA1010-Z0-XS	X001F29OFZ	B06XZ37ZL7	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Violet	New	9	0	0	0	0	9	0	CAD	0	0.0	9	10.85	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5505JRXL	X001HGHI39	B0154PQBZ8	MiYang Women's Tankini Striped Vintage Swim Dress (Pink X-Large)	New	3	0	3	0	0	0	0	CAD	3	6.03	0	0.0	1	4	6	8		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC5020YH-2XL	X001TT1O1B	B01HPQQHQ2	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-CA30CH-L	X001F205AD	B06XWW493Q	MiYang Women's Sexy Crewneck One Piece Beachwear Bikini Monokini Swimsuit Tag L(US L:10-12)	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	1	1	1	1		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA1521-BL-3XL	X001OE0NFT	B06X9NBJ2G	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 3XL	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	2	2	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCLE01-W0-XS	X001QL7I53	B07B7L4RR4	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	2	5	7	7	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC180-OR-2XL	X001R2MURR	B07C5GFBWL	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 16-18	New	2	0	0	2	0	0	0	CAD	2	0.22	0	0.0	0	0	0	0	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MCYF181-B0-L	X001QJ5FN7	B07BQTS416	MiYang Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Blue Floral Large	New	1	0	1	0	0	0	0	CAD	1	1.27	0	0.0	0	0	1	1	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCBK187-B0-M	X001T4ZWCN	B07CZ3VGFG	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	9	0	9	0	0	0	0	CAD	0	0.0	0	0.0	2	2	4	4		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA1521-RL-5XL	X001F1N16J	B06X9QF7DK	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover up Swimsuit	New	6	0	6	0	0	0	0	CAD	1	2.9	0	0.0	1	4	8	8		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA15827-R0-M	X001O605EL	B01NBBAK0K	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	2	0	0	0	2	0	0	CAD	0	0.0	2	7.44	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-NA204-ZL-XS	X001FBN7LX	B01MQYIU4E	MiYang Women's Floral Lace Beach Bikini Cover-up Navy blue XS	New	3	0	0	0	3	0	0	CAD	0	0.0	3	1.19	0	0	0	0	Low conversion	29.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-NA13037Pu3L	X001LCORC9	B01AXSDE2E	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 3XL/UK size L,Purple	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	3	6	8		40.0	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA5505LbXL	X001G4RH29	B01G3JEPKM	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue X-Large)	New	10	0	10	0	0	0	0	CAD	10	19.37	0	0.0	0	1	7	8		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCXZHB8995-PO-M	X001U4ALXH	B07FM8CDCN	Women's Push up Floral Bikini Set with Laces and a Halter Cut	New	2	0	2	0	0	0	0	CAD	2	1.27	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MC5119-ZLYH-M	X001Q5Q5N5	B07BHJBZHH	MiYang Women's Plus-Size Floral Shaping Body One Piece Swim Dresses Swimsuit M	New	5	0	5	0	0	0	0	CAD	5	5.42	0	0.0	0	3	4	4		35.99	35.99	35.99	0.0	Lower price
2018-08-24	RC-MC001-Y0-S	X001TSUCND	B07F7V3YD9	MiYang Raincoat for Kids Rain Jacket Dinosaur Shaped Lightweight Age 2-10 Unisex	New	1	0	1	0	0	0	0	CAD	1	0.0	0	0.0	0	1	1	1	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCPLUS24-PI-M	X001TQUDST	B07CM5PNSY	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	2	0	2	0	0	0	0	CAD	2	1.86	0	0.0	2	3	3	3		39.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MCBK187-OR-S	X001T66JE1	B07BMVSGKW	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	4	0	4	0	0	0	0	CAD	0	0.0	0	0.0	0	0	3	3	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-P0-M	X001PZOOX9	B076211Q7F	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Purple M	New	1	0	0	1	0	0	0	CAD	1	1.33	0	0.0	0	1	1	1	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	YZ-MCHM170-B0-XL	X001OBDX45	B078Z58KKV	MiYang Women's Sexy Bandage Bikini Set Push-up Padded 2 Piece Swimsuit Swimwear	New	7	0	7	0	0	0	0	CAD	7	8.4	0	0.0	0	2	4	9		19.99	19.99	19.99	0.0	Lower price
2018-08-24	XZ-MC488-G0-3637	X001UO6JN3	B07G3Z1VMM	MiYang Fish Animal Beach Slippers Summer Pool Sandals Funny Women Men	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-K0-S	X001PZOKVP	B0761N3ZVS	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Black S	New	1	0	0	1	0	0	0	CAD	1	1.33	0	0.0	0	0	0	1	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	LYQ-NA1010-W0-XS	X001DOTZCR	B01KO0S9JO	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XS White	New	8	0	0	0	0	8	0	CAD	0	0.0	8	9.64	1	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC2500-K0-L	X001T6DW0F	B07D368ZCG	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.61	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-NA1010-N0-XL	X001EA5F2T	B01M7NHI4J	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Brown	New	10	0	0	1	9	0	0	CAD	1	0.6	9	10.85	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCYF181-G0-M	X001QJKGJZ	B07BQWHZQ6	Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Green Medium	New	1	0	1	0	0	0	0	CAD	1	1.27	0	0.0	0	1	1	1		32.99	32.99	32.99	0.0	Lower price
2018-08-24	RC-MC001-Y0-L	X001TT40HV	B07F7SQZBG	MiYang Raincoat for Kids Rain Jacket Dinosaur Shaped Lightweight Age 2-10 Unisex	New	2	0	2	0	0	0	0	CAD	1	0.87	0	0.0	0	1	1	1		40.0	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCXZHB8995-GO-L	X001U4T6H9	B07FLV78Q3	Women's Push up Floral Bikini Set with Laces and a Halter Cut	New	2	0	2	0	0	0	0	CAD	2	1.27	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MC5119-ZLYH-XL	X001Q5QZ9T	B07BHK9VDD	MiYang Women's Plus-Size Floral Shaping Body One Piece Swim Dresses Swimsuit XL	New	6	0	6	0	0	0	0	CAD	6	6.94	0	0.0	1	4	6	6	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA5505LbL	X001LESEOT	B01G3JENB8	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue Large)	New	6	0	6	0	0	0	0	CAD	6	15.31	0	0.0	0	1	2	3	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	PA-MC0717-K0-L	X001U68LKF	B07FNBL17V	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	2	2	2		17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-NA13037Wi8L	X001ES8AF5	B01N1FYCZQ	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 4XL/UK size XL,Wine Red	New	10	0	10	0	0	0	0	CAD	10	21.0	0	0.0	0	2	7	9	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC181-Gr-L	X001R1PA89	B07BDJW7N7	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow L	New	6	0	6	0	0	0	0	CAD	6	3.1	0	0.0	2	4	6	6	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MC1732-B0-M	X001TTUPWF	B07F8Q16K1	MiYang Women's Colorful Print Swimwear Two Piece Boyshort Bkini	New	1	0	1	0	0	0	0	CAD	1	0.82	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	DK-MCCL315-R0-L	X001QB877V	B07BGYB84Y	High-Waisted Strappy Side Casual Bikini Bottoms Red US 10	New	1	0	0	1	0	0	0	CAD	1	0.01	0	0.0	0	0	1	1	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MC181-OR-S	X001R2DF0X	B07BDCXZDR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange S	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	2	2	9	11		20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCBK187-P0-S	X001T4ZVVP	B07BMYJ3XY	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	1	1	1		29.99	29.99	29.99	0.0	Lower price
2018-08-24	DK-MCCL315-BF-L	X001QB8DTD	B07BGW9GZ7	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 10	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MC5119-ZLSY-2XL	X001Q5QFVR	B07BHJT4BC	MiYang Women's Plus-Size Shaping Body One Piece Swim Dresses Swimsuit Leaves Print 2XL	New	14	0	14	0	0	0	0	CAD	14	15.17	0	0.0	1	6	10	14		35.99	35.99	35.99	0.0	Lower price
2018-08-24	SJ-NA204-G0-S	X001HG6B0F	B0136OUGWS	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Green, Small(US Size 4-6)	New	3	0	0	3	0	0	0	CAD	3	0.6	0	0.0	0	0	0	0	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-NALLHT2XL	X001EA5IUX	B01F3E3AUY	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress L NavyBlue	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	0	3	6	10	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC5129-ZLYH-L	X001T65B31	B07CKPGYS1	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Navy Floral Large(US 12-14)	New	3	0	3	0	0	0	0	CAD	3	4.87	0	0.0	0	1	2	3	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-MC180-WI-XL	X001R2K01P	B07C5LPTQB	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 14-16	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	1	2	2		17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MC180-B0-M	X001R2K029	B07C63C5T5	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 8-10	New	1	0	1	0	0	0	0	CAD	1	0.11	0	0.0	0	2	4	6	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-NA13037Or8L	X001JSCGGT	B01N94WF2D	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 4XL/UK size XL,Orange	New	4	0	4	0	0	0	0	CAD	0	0.0	0	0.0	0	0	3	3	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA5505R0-S	X001G4RJKJ	B01NCIQ2XY	MiYang Women's Tankini Striped Vintage Swim Dress	New	12	0	12	0	0	0	0	CAD	12	15.39	0	0.0	0	0	1	1	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCXZHB8995-PO-L	X001U4SS6J	B07FLVNM6W	Women's Push up Floral Bikini Set with Laces and a Halter Cut	New	2	0	2	0	0	0	0	CAD	2	1.27	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MCYF184-B0-XL	X001QJMBJD	B07BR22GX5	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy Plus Size	New	14	0	14	0	0	0	0	CAD	14	20.35	0	0.0	0	1	7	9	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-MC002-Pi	X001PVO9HT	B07B479ZYX	MiYang Women's Pom Pom Trim Kaftan Chiffon Swimwear Beach Cover Up US Size 0-10	New	1	0	0	1	0	0	0	CAD	1	0.57	0	0.0	0	0	0	2	Low conversion	22.99	22.99	22.99	0.0	Lower price
2018-08-24	YZ-MCBK187-R2-S	X001T655RD	B07CYJDL3T	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	0	1	4	4		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-CA1245W0L	X001FWQ0ST	B01DLSNB76	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.09	0	0.0	0	1	3	4		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC181-K0-XL	X001R1TGXJ	B07BDD7LMG	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black XL	New	10	0	10	0	0	0	0	CAD	10	6.14	0	0.0	0	5	8	8		20.99	20.99	20.99	0.0	Lower price
2018-08-24	DK-MCCL315-P0-M	X001QEE1B9	B07BGWYTWC	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 8	New	1	0	0	1	0	0	0	CAD	1	0.01	0	0.0	0	0	1	1	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MCBK187-K0-S	X001T4ZWYV	B07BMTVWV2	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	2	4	16	16		29.99	29.99	29.99	0.0	Lower price
2018-08-24	CA-HM1789-PiTW-2XL	X001LWC3T3	B06XXCGVVB	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	1	0	1	0	0	0	0	CAD	1	0.71	0	0.0	0	1	2	3		14.0	14.0	14.0	0.0	Lower price
2018-08-24	YZ-MCLK185-B0-M	X001SY2W7H	B07C22KGZB	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue M	New	2	0	2	0	0	0	0	CAD	2	1.7	0	0.0	0	0	0	0	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-CA1377-grey1-S	X001ESU2Y7	B01MU1DQP5	MiYang Women's Long Sleeve Ruffled Casual Loose T-Shirt Dress	New	4	0	0	1	3	0	0	CAD	1	1.41	3	8.46	0	0	0	0	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCSJ1708-R0-XS	X001PKBZ0J	B06XSRQBT7	MiYang Floral Print Bandeau Blouson Adjustable Mio One Piece	New	2	0	0	2	0	0	0	CAD	2	3.88	0	0.0	0	0	0	0	Low traffic	22.99	22.99	22.99	0.0	Advertise listing
2018-08-24	LYQ-MCXZ1058-Z0-S	X001TT7SL1	B07CXSX9Z8	MiYang Women's Casual Tunic Top Short Sleeve Blouse T-Shirt Button Decor	New	2	0	2	0	0	0	0	CAD	2	1.44	0	0.0	2	3	3	3		19.99	19.99	19.99	0.0	Lower price
