"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B076FX7RPH","B0761VTYHQ","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Dunkelblau S,(EU 34-36),Dunkelblau 2","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761WK4MQ","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Weinrot S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07649DMW2","B07647HSKY","Summer Mae Damen Elegant V Ausschnitt Kleid High Slit mit Taschen Schwarz M","7","0.06%","9","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07649DMW2","B07648CNQX","Summer Mae Damen Elegant V Ausschnitt Kleid High Slit mit Taschen Schwarz XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B07648KG14","Summer Mae Damen Sexy V Ausschnitt Langarm Übergroßer Strickpullover Sweater Khaki XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07649DMW2","B07649DMW2","Summer Mae Damen Elegant V Ausschnitt Kleid High Slit mit Taschen","3","0.02%","3","0.02%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07649DMW2","B07649SPXT","Summer Mae Damen Elegant V Ausschnitt Kleid High Slit mit Taschen Rosa L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B07649XKGZ","Summer Mae Damen Sexy V Ausschnitt Langarm Übergroßer Strickpullover Sweater Khaki S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B0764B19P5","Summer Mae Damen Sexy V Ausschnitt Langarm Übergroßer Strickpullover Sweater Weiß XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B0764BJJSX","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FWKV7V","B076FWKV7V","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress","202","1.65%","231","1.45%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B076FX7RPH","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie","6","0.05%","10","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H37F4Z","B076H37F4Z","Summer Mae Damen Casual Langarm A-Linie Knielang Kleid Streifen Blumen T Shirt Kleider","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076ZC9Q4D","B076J8NQXH","Mocotono Herren Dicke Strickpullover Warm Samt Sweatshirts Rundhals Langarmshirt Blau S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076ZXSQD8","B076ZXSQD8","Summer Mae Damen Bikini Set Bustier Oberteil","332","2.71%","418","2.62%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B07717DP51","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Khaki 34","1","0.01%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B07717HGJ2","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Schwarz 30","11","0.09%","11","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B07717NFRR","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Kaffee 36","2","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B077181WVQ","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Khaki 40","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€12.99","€0.00","1","0"
"B0781H8P5C","B077187SV2","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Kaffee 30","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B07718HLQD","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Armeegrün 34","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B077199F5W","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Schwarz 40","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€12.99","€0.00","1","0"
"B0781H8P5C","B0771B3THS","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Khaki 42","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B0771BXBTB","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Armeegrün 40","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B0771QRD74","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper Kaffee 35","5","0.04%","6","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0781H8P5C","B0781H8P5C","Mocotono Herren Stretch Cordhosen Winter Warm Baumwolle Hosen mit Zipper","31","0.25%","42","0.26%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B0787QDCXW","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Grün S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B0787QDQ7J","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Dunkelblau M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B0787SM52K","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Grün L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B0787WKVPV","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Grün XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788K3H99","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Blau XXL","4","0.03%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788K43ZX","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Schwarz L","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.80","€0.00","1","0"
"B078N52NDR","B0788K4417","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Grau XXL","15","0.12%","18","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788KFZ7Y","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Grau S","7","0.06%","10","0.06%","100%","2","0","28.57%","0.00%","€39.60","€0.00","2","0"
"B078N52NDR","B0788LHPGK","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Weiß XL","10","0.08%","11","0.07%","91%","1","0","10.00%","0.00%","€19.80","€0.00","1","0"
"B078N52NDR","B0788LLYXL","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Blau M","3","0.02%","4","0.03%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788M9Z9R","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Schwarz XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788MQ753","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Rot S","13","0.11%","15","0.09%","73%","1","0","7.69%","0.00%","€19.80","€0.00","1","0"
"B078N52NDR","B0788MSRBP","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Weiß XXL","4","0.03%","5","0.03%","80%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B0788QHJLM","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Rot XXL","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078N52NDR","B078N52NDR","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd","66","0.54%","79","0.49%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078PCQXT2","B078NLC7FW","Mocotono Herren Einfarbige T-Shirts Rundhalsausschnitt mit Super Qualität Weiß X-Large","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078PFH63H","B078NPY3QQ","Mocotono Herren Kapuzenpullover 2in1 Oversize Loose Hoodie mit Super Quaität Rosa Medium","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078PCQXT2","B078PCQXT2","Mocotono Herren Einfarbige T-Shirts Rundhalsausschnitt mit Super Qualität","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B07916VJSL","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Gelb M","5","0.04%","5","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079KFD651","B0791F2B3D","Summer Mae Damen Badeanzug Bauchweg One Piece Swimsuit Figurformend Monokini Weinrot M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B079PMJMN2","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen","7","0.06%","7","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF4G3QR","Summer Mae Schwangerschaft Bademode/Umstands-Tankini/Drucken/Bandeau/mit Slip Rot XL","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF4PZNM","Summer Mae Schwangerschaft Bademode/Umstands-Tankini/Drucken/Bandeau/mit Slip Rot XXL","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF5WQLC","Summer Mae Schwangerschaft Bademode/Umstands-Tankini/Drucken/Bandeau/mit Slip Rot L","5","0.04%","7","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF7VGLY","Summer Mae Schwangerschaft Bademode/Umstands-Tankini/Drucken/Bandeau/mit Slip Rot S","11","0.09%","20","0.13%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF8D3F3","Summer Mae Schwangerschaft Bademode/Umstands-Tankini/Drucken/Bandeau/mit Slip Rot M","4","0.03%","4","0.03%","0%","1","0","25.00%","0.00%","€26.99","€0.00","1","0"
"B073H92MP6","B07BF8YLD9","Summer Mae Schwangerschaft Bademode Tankini Neckholder Umstands Badeanzug Drucken V-Neck Dunkel Blau XXL","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BF9GG25","Summer Mae Schwangerschaft Bademode Tankini Neckholder Umstands Badeanzug Drucken V-Neck Dunkel Blau XL","3","0.02%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B07BKVW8NN","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider","4","0.03%","4","0.03%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BLQ4T18","B07BLQ4T18","Summer Mae Vintage Bademode","92","0.75%","113","0.71%","1%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN6FTSH","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau M","5","0.04%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN7FD7X","Summer Mae Schwangerschaft Bademode Umstands-Tankini Streifen-Design Drucken Bandeau mit Slip Blau Gestreift L","5","0.04%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN7NV8W","Summer Mae Schwangerschaft Bademode Umstands-Tankini Streifen-Design Drucken Bandeau mit Slip Blau Gestreift XL","1","0.01%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN88HNY","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Grün L","6","0.05%","9","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN8FJZC","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau XL","4","0.03%","7","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN8MMJW","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Rosa S","4","0.03%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN97SPJ","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Grün XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN98371","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Rosa XXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BN9R4QM","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Rosa M","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNB2LLD","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Grün S","11","0.09%","13","0.08%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNB9CHB","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Rosa L","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNBHNVF","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau L","4","0.03%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNBKN9G","Summer Mae Schwangerschaft Bademode Umstands-Tankini Streifen-Design Drucken Bandeau mit Slip Blau Gestreift S","6","0.05%","6","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNCNSKL","Summer Mae Schwangerschaft Bademode Umstands-Tankini Streifen-Design Drucken Bandeau mit Slip Blau Gestreift XXL","3","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07BNCRLPT","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Grün M","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BQVJ5G2","B07BNKG7ND","Summer Mae Damen Monokini Bikini Set Einteiler Bademode Gradient Regenbogen Badeanzug Blue 3XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BNPFFHZ","B07BNPFFHZ","Summer Mae Damen Badeanzug Einteiler Bademode Farbblock Neckholder Ausgeschnitten Monokini","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BQVJ5G2","B07BQVJ5G2","Summer Mae Damen Monokini Bikini Set Einteiler Bademode Gradient Regenbogen Badeanzug","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07C1NVBFQ","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Rosa M","12","0.10%","14","0.09%","79%","2","0","16.67%","0.00%","€39.98","€0.00","2","0"
"B07CLRD63X","B07C1P3KBF","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Schwarz S","68","0.56%","72","0.45%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07C219DGR","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Schwarz M","12","0.10%","15","0.09%","93%","2","0","16.67%","0.00%","€39.98","€0.00","2","0"
"B07CLRD63X","B07C21SZVF","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Blau XL","9","0.07%","11","0.07%","27%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07C21YZ9R","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Schwarz XXL","6","0.05%","8","0.05%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07C2535TD","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Schwarz L","11","0.09%","12","0.08%","83%","2","0","18.18%","0.00%","€39.98","€0.00","2","0"
"B07CLRD63X","B07C2535TF","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Rosa S","76","0.62%","91","0.57%","86%","2","0","2.63%","0.00%","€37.98","€0.00","2","0"
"B07C27SJ69","B07C27SJ69","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode","345","2.82%","459","2.87%","5%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKYR1S6","B07C3PCPDD","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Rot X-Large","2","0.02%","3","0.02%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKYR1S6","B07C3Q43WW","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Dunkelblau Large","2","0.02%","2","0.01%","100%","1","0","50.00%","0.00%","€22.99","€0.00","1","0"
"B07CKYR1S6","B07C3RHLYS","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Grün X-Large","2","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKYR1S6","B07C3SF9MQ","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Dunkelblau X-Large","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKYR1S6","B07C3TJYQH","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Gelb Large","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€22.99","€0.00","1","0"
"B07CKYR1S6","B07C3W1166","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Blau XX-Large","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKYR1S6","B07C3W73C5","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Dunkelblau XX-Large","1","0.01%","2","0.01%","100%","2","0","200.00%","0.00%","€45.98","€0.00","2","0"
"B07CKYR1S6","B07C3Z3M7K","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Blau X-Large","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07C9242NH","B07C9242NH","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau S","6","0.05%","7","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07C9242NH","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau S","23","0.19%","24","0.15%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07CBRX5DL","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Blau XXL","7","0.06%","8","0.05%","62%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07CBTX77P","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Blau L","32","0.26%","41","0.26%","24%","1","0","3.13%","0.00%","€19.99","€0.00","1","0"
"B07CLRD63X","B07CBV5V9J","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Schwarz XL","6","0.05%","7","0.04%","100%","4","0","66.67%","0.00%","€79.96","€0.00","4","0"
"B07CLRD63X","B07CBVFWY4","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Rosa XXL","4","0.03%","4","0.03%","100%","1","0","25.00%","0.00%","€19.99","€0.00","1","0"
"B07CLRD63X","B07CBVQLVX","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Rosa XL","7","0.06%","10","0.06%","70%","1","0","14.29%","0.00%","€19.99","€0.00","1","0"
"B07CLRD63X","B07CBVSYCH","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Blau M","25","0.20%","30","0.19%","63%","3","0","12.00%","0.00%","€59.97","€0.00","3","0"
"B073H92MP6","B07CCN4Z6Q","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Blau XXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLRD63X","B07CF784BM","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Blau S","127","1.04%","159","1.00%","50%","4","0","3.15%","0.00%","€75.96","€0.00","4","0"
"B07CLRD63X","B07CF83XC5","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife Rosa L","9","0.07%","11","0.07%","82%","2","0","22.22%","0.00%","€39.98","€0.00","2","0"
"B07CKKFBBM","B07CKKFBBM","Summer Mae Damen Tankini Retro Streifen Badekleider","499","4.08%","639","4.00%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CKMN7L3","Summer Mae Damen Tankini Retro Streifen Badekleider","3","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CKMRTLZ","Summer Mae Damen Tankini Retro Streifen Badekleider","10","0.08%","12","0.08%","100%","2","0","20.00%","0.00%","€45.38","€0.00","2","0"
"B07CKKFBBM","B07CKMRVDM","Summer Mae Damen Tankini Retro Streifen Badekleider","9","0.07%","9","0.06%","100%","2","0","22.22%","0.00%","€45.38","€0.00","2","0"
"B07CKKFBBM","B07CKR2NNK","Summer Mae Damen Tankini Retro Streifen Badekleider","7","0.06%","7","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CKT2N6R","Summer Mae Damen Tankini Retro Streifen Badekleider","16","0.13%","18","0.11%","100%","1","0","6.25%","0.00%","€22.69","€0.00","1","0"
"B07CKKFBBM","B07CKT2VVS","Summer Mae Damen Tankini Retro Streifen Badekleider","12","0.10%","13","0.08%","100%","2","0","16.67%","0.00%","€45.38","€0.00","2","0"
"B07CKKFBBM","B07CKT5RP1","Summer Mae Damen Tankini Retro Streifen Badekleider","11","0.09%","11","0.07%","91%","2","0","18.18%","0.00%","€45.38","€0.00","2","0"
"B07CKKFBBM","B07CKT5ZQB","Summer Mae Damen Tankini Retro Streifen Badekleider","5","0.04%","5","0.03%","80%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CKY1W3B","Summer Mae Damen Tankini Retro Streifen Badekleider","4","0.03%","4","0.03%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CKY68WL","Summer Mae Damen Tankini Retro Streifen Badekleider","3","0.02%","3","0.02%","100%","1","0","33.33%","0.00%","€22.69","€0.00","1","0"
"B07CKKFBBM","B07CKY6BPC","Summer Mae Damen Tankini Retro Streifen Badekleider","11","0.09%","14","0.09%","100%","2","0","18.18%","0.00%","€45.38","€0.00","2","0"
"B07CKYR1S6","B07CKYR1S6","Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down","8","0.07%","8","0.05%","38%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CL1BPL7","Summer Mae Damen Tankini Retro Streifen Badekleider","11","0.09%","11","0.07%","100%","2","0","18.18%","0.00%","€45.38","€0.00","2","0"
"B07CKKFBBM","B07CLD2CD2","Summer Mae Damen Tankini Retro Streifen Badekleider","3","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B07CLD6WLD","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CLKH2GG","Summer Mae Damen Tankini Retro Streifen Badekleider","5","0.04%","6","0.04%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CLM9HRR","Summer Mae Damen Tankini Retro Streifen Badekleider","11","0.09%","13","0.08%","77%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07CLMVR1Y","Summer Mae Damen Tankini Retro Streifen Badekleider","12","0.10%","13","0.08%","100%","2","0","16.67%","0.00%","€45.38","€0.00","2","0"
"B01I46KPO2","B07CLRCVLZ","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","5","0.04%","5","0.03%","100%","1","0","20.00%","0.00%","€22.99","€0.00","1","0"
"B01I46KPO2","B07CLRD55K","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","8","0.07%","9","0.06%","100%","1","0","12.50%","0.00%","€22.99","€0.00","1","0"
"B07CLRD63X","B07CLRD63X","Summer Mae Damen Bikini Set Streifen Zweiteiler Bademode mit Schleife","121","0.99%","134","0.84%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01I46KPO2","B07CLSCMGT","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","18","0.15%","21","0.13%","67%","1","0","5.56%","0.00%","€22.99","€0.00","1","0"
"B01I46KPO2","B07CLSGN8F","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","11","0.09%","11","0.07%","100%","1","0","9.09%","0.00%","€22.99","€0.00","1","0"
"B01I46KPO2","B07CLSGRWY","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","6","0.05%","9","0.06%","100%","2","0","33.33%","0.00%","€45.98","€0.00","2","0"
